datetime,rec_generation_mwh,rec_load_mwh,internal_sharing_mwh,grid_import_mwh,grid_export_mwh
2016-01-03 09:30:00,0.0228396086644996,0.141972346,0.0228396086644996,0.1191327373355004,0.0
2016-01-03 09:45:00,0.021561233207299697,0.1663384241,0.021561233207299697,0.1447771908927003,0.0
2016-01-03 10:00:00,0.020282857700999406,0.1472204778999986,0.020282857700999406,0.12693762019899918,0.0
2016-01-03 10:15:00,0.019167808615299698,0.15253803110000003,0.019167808615299698,0.13337022248470032,0.0
2016-01-03 10:30:00,0.018052759559399896,0.1507846851,0.018052759559399896,0.13273192554060012,0.0
2016-01-03 10:45:00,0.016937710397099,0.15536182509999952,0.016937710397099,0.1384241147029005,0.0
2016-01-03 11:00:00,0.0158226613902998,0.13687969159999996,0.0158226613902998,0.12105703020970016,0.0
2016-01-03 11:15:00,0.011866996029299496,0.0969451714999983,0.011866996029299496,0.0850781754706988,0.0
2016-01-03 11:30:00,0.0079113307196997,0.06949033949999947,0.0079113307196997,0.061579008780299774,0.0
2016-01-03 11:45:00,0.0039556653586998005,0.07754338129999859,0.0039556653586998005,0.07358771594129879,0.0
2016-01-03 12:00:00,0.0,0.06397352139999837,0.0,0.06397352139999837,0.0
2016-01-03 12:15:00,0.0,0.06079240390000004,0.0,0.06079240390000004,0.0
2016-01-03 12:30:00,0.0,0.06569077089999993,0.0,0.06569077089999993,0.0
2016-01-03 12:45:00,0.0,0.10202961069999983,0.0,0.10202961069999983,0.0
2016-01-03 13:00:00,0.0,0.15679601809999813,0.0,0.15679601809999813,0.0
2016-01-03 13:15:00,0.0,0.16538940889999998,0.0,0.16538940889999998,0.0
2016-01-03 13:30:00,0.0,0.17293793269999994,0.0,0.17293793269999994,0.0
2016-01-03 13:45:00,0.0,0.16529837199999806,0.0,0.16529837199999806,0.0
2016-01-03 14:00:00,0.0,0.174559229799998,0.0,0.174559229799998,0.0
2016-01-03 14:15:00,0.0,0.1289808274999999,0.0,0.1289808274999999,0.0
2016-01-03 14:30:00,0.0,0.12658036489999946,0.0,0.12658036489999946,0.0
2016-01-03 14:45:00,0.0,0.12927395259999844,0.0,0.12927395259999844,0.0
2016-01-03 15:00:00,0.0,0.09019420829999737,0.0,0.09019420829999737,0.0
2016-01-03 15:15:00,0.0,0.07072233949999757,0.0,0.07072233949999757,0.0
2016-01-03 15:30:00,0.0,0.059014388599997136,0.0,0.059014388599997136,0.0
2016-01-03 15:45:00,0.0,0.11348168069999906,0.0,0.11348168069999906,0.0
2016-01-03 16:00:00,0.0,0.15463742959999668,0.0,0.15463742959999668,0.0
2016-01-03 16:15:00,0.0,0.15360268670000005,0.0,0.15360268670000005,0.0
2016-01-03 16:30:00,0.0,0.18148390080000013,0.0,0.18148390080000013,0.0
2016-01-03 16:45:00,0.0,0.11994593829999829,0.0,0.11994593829999829,0.0
2016-01-03 17:00:00,0.0,0.10132249249999953,0.0,0.10132249249999953,0.0
2016-01-03 17:15:00,0.0,0.11142438739999933,0.0,0.11142438739999933,0.0
2016-01-03 17:30:00,0.0,0.08164774309999998,0.0,0.08164774309999998,0.0
2016-01-03 17:45:00,0.0,0.09225235649999922,0.0,0.09225235649999922,0.0
2016-01-03 18:00:00,0.0,0.08996908449999914,0.0,0.08996908449999914,0.0
2016-01-03 18:15:00,0.0,0.08351654049999935,0.0,0.08351654049999935,0.0
2016-01-03 18:30:00,0.0,0.0827569546,0.0,0.0827569546,0.0
2016-01-03 18:45:00,0.0,0.12568996039999983,0.0,0.12568996039999983,0.0
2016-01-03 19:00:00,0.0,0.16570501310000002,0.0,0.16570501310000002,0.0
2016-01-03 19:15:00,0.0,0.15493069749999855,0.0,0.15493069749999855,0.0
2016-01-03 19:30:00,0.0,0.17169959469999477,0.0,0.17169959469999477,0.0
2016-01-03 19:45:00,0.0,0.18737712820000005,0.0,0.18737712820000005,0.0
2016-01-03 20:00:00,0.0,0.16254117179999683,0.0,0.16254117179999683,0.0
2016-01-03 20:15:00,0.0,0.17464285020000003,0.0,0.17464285020000003,0.0
2016-01-03 20:30:00,0.0,0.17222254190000005,0.0,0.17222254190000005,0.0
2016-01-03 20:45:00,0.0,0.16247277889999912,0.0,0.16247277889999912,0.0
2016-01-03 21:00:00,0.0,0.1552907066999993,0.0,0.1552907066999993,0.0
2016-01-03 21:15:00,0.0,0.13348346609999864,0.0,0.13348346609999864,0.0
2016-01-03 21:30:00,0.0,0.13661368379999725,0.0,0.13661368379999725,0.0
2016-01-03 21:45:00,0.0,0.10433037429999978,0.0,0.10433037429999978,0.0
2016-01-03 22:00:00,0.0,0.07718317579999863,0.0,0.07718317579999863,0.0
2016-01-03 22:15:00,0.0,0.10332163379999981,0.0,0.10332163379999981,0.0
2016-01-03 22:30:00,0.0,0.12461315709999643,0.0,0.12461315709999643,0.0
2016-01-03 22:45:00,0.0,0.12680286670000002,0.0,0.12680286670000002,0.0
2016-01-03 23:00:00,0.0,0.12443592989999883,0.0,0.12443592989999883,0.0
2016-01-03 23:15:00,0.0,0.07643779949999983,0.0,0.07643779949999983,0.0
2016-01-03 23:30:00,0.0,0.034174956299999955,0.0,0.034174956299999955,0.0
2016-01-03 23:45:00,0.0,0.05146784349999952,0.0,0.05146784349999952,0.0
2016-01-04 00:00:00,0.0,0.031793768800000004,0.0,0.031793768800000004,0.0
2016-01-04 00:15:00,0.0,0.030000666500000005,0.0,0.030000666500000005,0.0
2016-01-04 00:30:00,0.0,0.05214275620000001,0.0,0.05214275620000001,0.0
2016-01-04 00:45:00,0.0,0.06918833859999916,0.0,0.06918833859999916,0.0
2016-01-04 01:00:00,0.0,0.09377664179999998,0.0,0.09377664179999998,0.0
2016-01-04 01:15:00,0.0,0.07580556239999969,0.0,0.07580556239999969,0.0
2016-01-04 01:30:00,0.0,0.07410735150000002,0.0,0.07410735150000002,0.0
2016-01-04 01:45:00,0.0,0.04599307039999979,0.0,0.04599307039999979,0.0
2016-01-04 02:00:00,0.0,0.03272055109999997,0.0,0.03272055109999997,0.0
2016-01-04 02:15:00,0.0,0.02663846130000003,0.0,0.02663846130000003,0.0
2016-01-04 02:30:00,0.0,0.018795585899999113,0.0,0.018795585899999113,0.0
2016-01-04 02:45:00,0.0,0.017350849199999994,0.0,0.017350849199999994,0.0
2016-01-04 03:00:00,0.0,0.023588843899998893,0.0,0.023588843899998893,0.0
2016-01-04 03:15:00,0.0,0.0386557365,0.0,0.0386557365,0.0
2016-01-04 03:30:00,0.0,0.05180887070000001,0.0,0.05180887070000001,0.0
2016-01-04 03:45:00,0.0,0.0562908319999989,0.0,0.0562908319999989,0.0
2016-01-04 04:00:00,0.0,0.056364277899999975,0.0,0.056364277899999975,0.0
2016-01-04 04:15:00,0.0,0.058105703999997586,0.0,0.058105703999997586,0.0
2016-01-04 04:30:00,0.0,0.06453459359999847,0.0,0.06453459359999847,0.0
2016-01-04 04:45:00,0.0,0.06025218369999981,0.0,0.06025218369999981,0.0
2016-01-04 05:00:00,0.0,0.0521721320999977,0.0,0.0521721320999977,0.0
2016-01-04 05:15:00,0.0,0.041327082699998186,0.0,0.041327082699998186,0.0
2016-01-04 05:30:00,0.0,0.021136726200000004,0.0,0.021136726200000004,0.0
2016-01-04 05:45:00,0.0,0.027750320299999895,0.0,0.027750320299999895,0.0
2016-01-04 06:00:00,0.0,0.04422433080000001,0.0,0.04422433080000001,0.0
2016-01-04 06:15:00,0.0,0.07728091599999799,0.0,0.07728091599999799,0.0
2016-01-04 06:30:00,0.0,0.08684858579999999,0.0,0.08684858579999999,0.0
2016-01-04 06:45:00,0.0,0.07389270409999818,0.0,0.07389270409999818,0.0
